,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
43,b77f8056a5a22b90,"""== Brown or black bear for royal hats? == 
 
  The black bear page says the British Army use black bear pelts for the bearskin hats of the Royal Guard, and certainly lots of other websites (PETA's, for example) suggest the black bear is used. However, the Wikipedia page on the bearskin hats states quite clearly that the hat is """"made from the fur of the Canadian brown bear and is dyed black. This is because the brown bear has thicker fuller fur"""". The brown bear being a different species from the black bear with its own Wikipedia page. I am wondering if anyone can clarify exactly which species is used to make the hats and give a reliable citation for that? On the bearskins page, one of the citations given for the use of brown-bear fur links to an article in the Independent that says black bears are used. So I am confused. 
 
  
 
  Umm on the habitat the first thing about forests should be: """"They prefer forested areas with low lying vegitation and shrubs, with thick brush"""" or something 
  Andrew Lilly 
 
  
  There was a conflict of data within the page about the weight of new born cubs. I have resolved it from Animal Diversity Web, which is usually reliable on such matters. 
 
  
  Sorry if this is the wrong place, but """"Females typically weight about 40 kg"""" this doesn't sound right to me. 
  :yes, it does sound a bit low, but it agrees with data from the US Fish and Wildlife service page in the External Links list 
  ::I just looked there, and it says """"from 125 to 400"""" pounds, not specifically mentioning females. 40 kg would be about 85 pounds only. The us forest service external link says """"females between 150 and 400 pounds"""". The bear center external link says: """"Wild females usually weigh between 90 and 300 pounds"""". So, none of the three external links is anywhere near saying """"Females typically weigh about 40 kg"""", note the """"typical"""" in there - it's not the minimum. My suspicion is, the number was doubly converted from pounds, so 200 pounds (which seems to be a typical weight for femals, from all 3 external links) -> 90 kg and then wrongly 90 pounds -> 40kg. 15 May 2005 
  :::Looked also on Animal Diversity Web, which says females weigh between 39 and 236 kg, and males between 47 and 409 kg, so modified the page accordingly. 
 
  Sorry, that one was my fault; I wrote a lot of this article. Unfortunately I am terrible at using the metric system. If there are any Canadians out there who see any inconsistencies please correct them, sadly Americans think in pounds ( 
 
  On an unrelated note, if anybody knows anything about the black bear in Mexico, please, write something. (Si hay alguien que sabe algo sobre el oso negro norteamericano, por favor, escriba algo en este articulo.) 
 
  
  As far as bear encounters go. After hundreds of bear encounters in the Canadian Rockies, I'm a bit leery of the advice given. 
  """"While yes - you can indeed scare a black bear off quite easily IN SOME CASES. I have found it is best to treat all bears no differently than you would a stray german sheppard, or pit bull roaming your neighborhood. Regardless of any situation they are indeed unpredictable. 
 
  The rule I have adhered to (although thankfully never having to practice it fully), after the above rule (basically giving them their space), is when you actually are under attack: 
 
  a. if the bear has cubs - play dead! Regardless of species, if it has cubs it's primary concern is likely for the cubs - period! Once it realizes you are not a threat, it will likely leave the area with it's cubs. 
 
  b. if it's a grizzly, play dead - you have zero chance of fighting a grizzly off regardless of the situation, so put your head between your legs and hope for the best (or kiss yer a$$ good-bye!). 
 
  c. if it's a black bear (no cubs) fight for your life to your last breath. Most black bears run about the same weight as a healthy large human male (and often less). You may prove too much of a challenge for the bear and it will leave. DO NOT scream and yell until you are under attack. Sometimes noise can be a trigger for bears to attack. 
 
  (for some reason or another they particularly seem to dislike the """"clickity click"""" of cameras...go figure. 
 
  
 
  """"If you play dead grizzlies may leave you alone but black bears will begin to eat you or drag you away"""" 
  This is entirely untrue. In fact, its the opposite situation. Black bears will think you are dead, 
  and grizzlies will definitly eat you. Generally speaking, the bear encounters in the wild should 
  differentiate be",0.09482148,0.014266856,0.0,0.0,0.048763864,0.0
44,b77f974bf029b0ca,""" 
  :to these ears it just sounds like studio chat rather than a sample. obviously i could be wrong tho. '''''' """,0.12049554,0.027796242,0.0,0.0,0.07019984,0.0
45,b77fc708710cf8a8,UP YOURS YOU DUMB ROBOT,0.057352293,0.0,0.0,0.0,0.025686175,0.0
46,b77fc7d9b5dc2b43,"Yes, it's a spoiler link. Your point?. Can we bloody well merge the pages now?! -",0.1252758,0.029483106,0.0,0.0,0.07193637,0.0
47,b78266d3330567d6,I bumped this article to a B and a Medium importnace - TylerP9P,0.10648139,0.018607635,0.0,0.0,0.058142312,0.0
48,b782c05e213641a3,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
49,b782ebbb9898a709,"How about if I added it sometime? I do not work for AAJ, far from it. I have some doubts about it, but it seems useful. Particularly with jazz outside North America, which is not well-covered by some sites.",0.10702579,0.019357014,0.0,0.0,0.05829411,0.0
50,b783c086cdc74051,""" 
 
  == Sadie Harrison == 
 
  I saw where you deleted this page due to improper page moves. Apparently the same user is moving the pages around again and I can't keep track of what's what. Could you take a look? Thanks! â€‘- """,0.12699158,0.03182109,0.0,0.0,0.07314218,0.0
51,b78482eb17c25848,::Okay. It's the ellipsis you added to join two quoted sentences together (a series of abandonments[56] ... The heroes) and it revealed a bug in their clean-up bot code. I knew at the time it is grammatically correct if a bit unusual. -) Best to you as well.,0.08713123,0.008817151,0.0,0.0,0.04889438,0.0
52,b785119dcbff5bb6,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
53,b7857901b632b956,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
54,b7861445200c7ef8,::He liked the Countess and in the Chocolate box her fancyed the chick in it.,0.09521498,0.012024101,0.0,0.0,0.05034432,0.0
55,b7862eada731bc8a,"Change it to Chatsworth train crash so it's like Glendale train crash, fools.",0.10223599,0.016442541,0.0,0.0,0.059977442,0.0
56,b786418d66a4dcd1,he is the fucking camunist,0.058012683,0.0,0.0,0.0,0.027072161,0.0
57,b78678ff65918e7c,PETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDSPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDSPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDSPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSYMONDS HOMOPETERSY,0.11346555,0.023883056,0.0,0.0,0.06359901,0.0
58,b787cc9314115892,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
59,b787fd6c79273aed,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
60,b7885214b5a6f657,""":To further the analogy, A might then go on to argue that his paper is a theorem, by adopting the following definitions: 
  :#""""Baseball"""" means Major League Baseball. 
  :#Only games that count towards a team's standing in its league or division count. 
  :#No league that has been involved in a player lockout within the preceding fifteen years qualifies as """"baseball"""". 
  :These """"prove"""" A's case as follows: 
  :*They exclude minor leagues, little league, non-league games etc., even if major league players are present. Most people would see this as reasonable. 
  :*They exclude special exhibition games, such as the Baseball Hall of Fame game. Most people wouldn't care much. 
  :*They exclude pre-season games, which many baseball fans follow avidly and would expect to be included. 
  :*They exclude the All-Star Game, which nearly all fans would expect to be included 
  :*They exclude the World Series. This would astonish most people. 
  :*They exclude all play since 1994 until at least 2010. Since interleague play during the regular season began in 1997, the theorem is safe. Most people would see this as a crock. 
  :A could, and probably would, piously intone that he is could have defined """"X-ball"""" and no one would object, but of course the entire interest of his paper arises because people like """"Baseball"""", and he has a responsibility to use the term as normally employed or else qualify it. """"Until 1997, MLB did not involve regular-season interleague play,"""" is a far better way to communicate the idea. 
 
  """,0.08300924,0.0074466206,0.0,0.0,0.042551994,0.0
61,b78877e4d3460e52,:Factual accuracy over sentiment I guess.,0.07431345,0.0,0.0,0.0,0.037573453,0.0
62,b7889673245403a5,about an Israeli being killed,0.06024528,0.0,0.0,0.0,0.026366198,0.0011630638
63,b788ae03db0629fd,""" 
 
  == NPOV == 
 
  This article suffers from a NPOV. For instance, the section on Contorversy starts out with this:""""There has been disagreement among women regarding the usefulness of the term."""" WTF!? Since when do women constitute the (only) relevant commentators? If """"males"""" are consitutionally incapable of providing valid commentary on this word, a reference needs to be provided. If the criticism is valid, the gender of the author is immaterial, if it isn't its also so (unless you're a femnazi or ...what's the male mirror image? male chauvinist? (now THERE's a need for a new word!)). My mild suggestion is to leave the sex of the authors out of the analysis. 
 
  :I reverted this because I agree with the IP's statement and was about to add my comment when I saw the reversion. Please discuss on the talk page your reasons for the reversion, as the IP has a point that should be addressed. 
 
  ::I'm going to put a POV on this article until this issue is addressed - please don't revert this whole section until it is. """,0.13231926,0.032731894,0.0,0.0,0.077257946,0.0
64,b788f6bf3a104383,""" 
  ::What he said actually? Till called me an """"asshole"""", """"pig"""", told me to """"fuck myself"""" and nothing. I can't see anything vulgar in Nathan's comment. Dear Jesus. â€” """,0.08931573,0.009192385,0.0,0.0,0.047167428,0.0
65,b78963e3f9b2fece,"TouchÃ© on coffee. You win, I'll leave it to someone else. -) â€”",0.08217999,0.0069378726,0.0,0.0,0.04037554,0.0
66,b78a1afbfc3a57cb,"New version: 
  He believes that withdrawal from the EU and the euro by the usage of TEU Article 50[22] will get France out of its current crisis. [21] He further favors the nationalization of troubled banks and other industries, hoping thereby to regain control over capital flows. [20].",0.119367614,0.026516508,0.0,0.0,0.071334,0.0
